,Product URL,Product Name,Product Price,Rating,Reviews,Description,ASIN,Manufacturer,Product Description
106,https://www.amazon.in/Safari-Duffle-Travel-Luggage-Trolley/dp/B097JJXL9K/ref=sr_1_107?crid=2M096C61O4MLT&keywords=bags&qid=1692967690&sprefix=ba%2Caps%2C283&sr=8-107,Safari Arc Polyester 55 Cms 2 Wheel Travel Duffel Bag (Red),"₹1,309",3.8 out of 5 stars,401,"  HIGH QUALITY FABRIC: Our lightweight yet durable luggage duffel bag are made of 100% polyester. This spacious travel bag for men and women  can be used for road trip, short tour.    CAPACITY: (40 liters; Weight: 1900 grams; Dimensions: 26 cms x 31 cms x 55 cms (LxWxH)). Our fancy double compartment spacious bags help you organize your stuff and makes your travelling comfortable    FRONT POCKET: Our trendy unisex bag  has a large front storage pocket that helps you organise your stuff neatly and easy to access    Features: Polyester fabric, Trolley with 2 wheels, Shoulder strap, Cushion handle and Side pocket Our smooth maneuverable two wheel travel bag gives you a feel of trolley bag and has a extendable handle to make strolling easy for you    WARRANTY: All of our bags are made in India come with 1-year International Warranty against manufacturing defects   ",-,-,-
107,https://www.amazon.in/POLESTAR-Vintage-Laptop-Backpack-bagpack/dp/B081GSQ9D9/ref=sr_1_108?crid=2M096C61O4MLT&keywords=bags&qid=1692967690&sprefix=ba%2Caps%2C283&sr=8-108,"POLESTAR Vintage 15.6 inch 32 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",₹589,3.9 out of 5 stars,9.1K+,"  Care Instructions: Wipe with Damp Cloth    PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 32 Ltrs backpack with Dimension of 32 Cm x 22 Cm x 45 Cm, 2 full size compartments, 1 front zipper & 2 side pockets, Fits upto 15.6 inches Laptop with elasticated strap lock at just 590 grams.    CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric and faux leather for a lightweight and durable finish. Our polestar Vintage backpack is a blend of style and utility. A classic design with opulent detailing and vegan leather material adds to your style and keeps your belongings safe.    COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you move effortlessly.    BENEFITS: 2 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, two side water bottle pockets help keep your goods dry and body hydrated.    VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one VINTAGE BACKPACK by Polestar.   ",-,-,-
108,https://www.amazon.in/ADISA-Laptop-Backpack-College-z-Black/dp/B09TPY1G1W/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1692967690&sprefix=ba%2Caps%2C283&sr=8-109,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,1.1K+,  Care Instructions: Wipe with Damp Cloth    Material: Water Resistant Light-Weight Polyester<br>    Compartments: 2 with padding; Laptop Size: 15.6 inch and below<br>    Dimensions: LxWxH - 12.5 x 7.5 x 19 inches<br>    Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders<br>    Closure Type: Zipper<br>   ,-,-,-
109,https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1692967690&sprefix=ba%2Caps%2C283&sr=8-110,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,₹630,4.0 out of 5 stars,942,"  COMPATIBLE WITH 15.6 INCH LAPTOP”: The Northzone Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 499g    HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items    CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use    CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.    HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop.   ",-,-,-
110,https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1692967690&sprefix=ba%2Caps%2C283&sr=8-111,"FATMUG Polyester Foldable Duffle Travel Bag Luggage For Travel, Packing And Storage - Men And Women - (60 L, Black)","₹1,099",4.2 out of 5 stars,1.4K+,"  DURABLE AND ULTRALIGHT: Made from water repellent and tear resistant fabric yet Weighs only 630 gms    FOLDABLE AND SPACIOUS: Capacity 60L. Unfolded Size: 22.5x14x11 inch, Folded Pouch Size: 11x11 inch    VERSATILE: Perfect for use as a gym bag, sports bag, storage bag, weekender bag or Just-In-Case bag    EVERYTHING ORGANIZED: A shoe compartment and 4 outer zippered pockets for easy access to essentials    JUST WHEN YOU NEED IT: Simply unfold the pouch to use as a luggage bag in case your suitcase swell   ",-,-,-
111,https://www.amazon.in/Gear-Executive-Anti-Theft-Backpack-BKPPKREXE0101/dp/B097KCMQKG/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1692967690&sprefix=ba%2Caps%2C283&sr=8-112,Gear Parker 23L Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women - Black,₹744,4.3 out of 5 stars,451,"  Care Instructions: Hand Wash Only    Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Intuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight    Premium Anti-Scratch Faux Leather : Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers    Padded Velcro'ed Sleeve fits upto 15.6"" Laptop : Padded Base    Secret Anti-Theft Pocket with Slot for Charging Wire    Age Range Description: Adult; Lining Description: Polyester; Color Name: Black-Black   ",-,-,-
112,https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-113,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Sky Blue),₹699,3.6 out of 5 stars,105,"  Care Instructions: Hand Wash Only    SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort    COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women    PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm    BACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.    OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.   ",-,-,-
113,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-114,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women (Navy-Tan),₹839,4.4 out of 5 stars,6.6K+,"  Care Instructions: Hand Wash Only    Outer material: synthetic, color: navy. USB and headphone cable slot. With Rain Cover : No    Waterproof. Size:18 inch; Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)    Number of compartments: 2. External bottle pocket    Laptop compatibility: yes, laptop size: 16strap type: adjustable. Anti theft waterproof bag with anti sweat fabric on back and shoulder straps    Special Features: Back Padding; Closure Type: Zipper; Pocket Description: Utility Pocket; Age Range Description: Adult    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .   ",-,-,-
114,https://www.amazon.in/ADISA-Laptop-Backpack-College-z-Black/dp/B09TPY1G1W/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-115,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,1.1K+,  Care Instructions: Wipe with Damp Cloth    Material: Water Resistant Light-Weight Polyester<br>    Compartments: 2 with padding; Laptop Size: 15.6 inch and below<br>    Dimensions: LxWxH - 12.5 x 7.5 x 19 inches<br>    Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders<br>    Closure Type: Zipper<br>   ,-,-,-
115,https://www.amazon.in/Lavie-Sport-Floral-Casual-Backpack/dp/B0C6Y9WHYB/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-116,Lavie Sport Floral Print 18L Casual Backpack | School Bag for Girls,₹795.16,5.0 out of 5 stars,8,"  This backpack can be used as a school bag or for short vacations as it is constructed of premium-quality twill-printed polyester fabric, strong metal pullers, durable zippers, and high-quality webbing    The large lined compartment, soft padded sleeve and small pocket can accommodate items like books, pencil boxes, water bottles, umbrella, etc    For convenience and comfort, it has a mesh-padded back, and an adjustable shoulder strap    External Dimension: Length – 31cm, Width – 14cm, Height – 41cm. Capacity – 18 litres    Manufacturer warranty - 12 months   ",-,-,-
116,https://www.amazon.in/Gear-Executive-Anti-Theft-Backpack-BKPPKREXE0101/dp/B097KCMQKG/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-117,Gear Parker 23L Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women - Black,₹744,4.3 out of 5 stars,451,"  Care Instructions: Hand Wash Only    Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Intuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight    Premium Anti-Scratch Faux Leather : Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers    Padded Velcro'ed Sleeve fits upto 15.6"" Laptop : Padded Base    Secret Anti-Theft Pocket with Slot for Charging Wire    Age Range Description: Adult; Lining Description: Polyester; Color Name: Black-Black   ",-,-,-
117,https://www.amazon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-118,"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",₹599,5.0 out of 5 stars,4,"  The Zebronics Techsheild A1 backpack comes with 2 compartments,adjustable shoulder straps,side mesh for keeping bottle.    The backpack contains a unique secret pocket on the backside of the backpack.    It contains spacious front pocket that can accommodate your belonging efficiently.    You can keep assets you need for immediate access.Also it contains a safe laptop compartment when you can keep a 15.6inch laptop or smaller ones easily.    Water-resistant, good quality zipper, light weight.    It has a Padded Adjustable Shoulder Straps and a trolley support strap for maximum comfort and to make your travel journey   ", B0C6QTMYFG ,"Zebronics India Private Limited, Zebronics India Private Limited ","ZEBRONICS ZebronicsIndiaPrivateLimited,ZebronicsIndiaPrivateLimited Black 41Centimeters 12Centimeters 34x12x41cm;500Grams Bag-1unit ZebronicsIndiaPrivateLimited India 500g "
118,https://www.amazon.in/Skybags-Unisex-Grey-Jacqard-Laptop/dp/B09ZV9SLBJ/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-119,Skybags Unisex Grey Jacqard 34L Laptop Bags,"₹1,248",4.1 out of 5 stars,86,"  Care Instructions: Hand Wash Only    Ideal for a working professional travelling to work by bus, train, ola/uber/cab etc. Laptop compatibility & professional looking backpack   ",-,-,-
119,https://www.amazon.in/Nivia-Pulse-Junior-Bag-Aqua-Green/dp/B08D7QNYZX/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-120,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Aqua/Green)",₹294,3.7 out of 5 stars,254,"  Tough, 600D abrasion-resistant fabric for high durability Optimum quality of accessories and zipper for smoother functioning and high durability Designed for all types of occasions: sports, daily use, cycling, travel, adventure, etc Comes in attractive color combination and premium quality of material.   ",B08D7QNYZX ,FREEWILL SPORTS P LTD - PB ,Boys FREEWILLSPORTSPLTD-PB India 5227AG B08D7QNYZX 
120,https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-121,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"₹1,014",4.3 out of 5 stars,6.1K+,"  Care Instructions: Hand Wash Only    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant    Capacity: 30 liters; Dimensions: 50 cms x 34 cms x 18 cms (LxWxH); Number of compartments: 2    Laptop Compatibility: Yes, Laptop Size: 17, Strap Type: Adjustable,    Closure Type: Zipper; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Traditional Backpacks   ",-,-,-
121,https://www.amazon.in/American-Tourister-FJ9-01-002/dp/B07N19CXKM/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-122,American Tourister Ohio Polyester 65 Cms Wheel Travel Duffle Bag (Blue),"₹1,999",4.2 out of 5 stars,1.2K+,"  Outer Material: Polyester, Color: Blue    Wear resistant, Water resistant, Cabin Size    Capacity: 83 liters; Dimensions: 65 cms x 30 cms x 33 cms (LxWxH)    Number of Wheels: 2, Number of compartments: 1    Laptop Compatibility: NoStrap Type: Adjustable    Warranty type: Manufacturer; 3 year International warranty valid for 3 years from the original date of purchase    An additional front pocket for quick access of essentials   ",-,-,-
122,https://www.amazon.in/Genie-Ltrs-School-Backpack-SPRAY19SBBLU/dp/B07QFF2RZR/ref=sr_1_123?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-123,"Genie Spray School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls","₹1,155",4.0 out of 5 stars,1.6K+,"  Outer Material: Nylon, Color: Blue; Water resistant    Capacity: 36 liters; Weight: 665 grams; Dimensions: 48 cms x 33 cms x 23 cms (LxWxH)    Number of compartments: 3    Laptop Compatibility: NoStrap Type: Ergonomic    Special Features: Back Padding; Age Range Description: Kid; Pocket Description: Utility Pocket; Closure Type: Zipper    3 Main Compartment, 2 External Pocket, 2 Side Stash Pockets, Back Padded Mesh   ",-,-,-
123,https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2JSJ6N/ref=sr_1_124?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-124,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",₹639,4.1 out of 5 stars,3.5K+,"  Care Instructions: Wipe with Damp Cloth    PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 34 Ltrs backpack with Dimension of 35 Cm x 24 Cm x 45 Cm, 3 full size compartments & 2 side pockets, Fits upto 15.6 inches Laptop with elasticated strap lock at just 560 grams.    CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar Leader backpack is a blend of style and utility. A classic design with opulent detailing and aesthetic silhouette adds to your style and keeps your belongings safe.    COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you move effortlessly.    BENEFITS: 3 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, 2 side water bottle pockets help keep your goods dry and body hydrated.    VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one LEADER BACKPACK by Polestar.   ",-,-,-
124,https://www.amazon.in/Gear-DOUBLE-Resistant-Backpack-Navy-Tan/dp/B0BTJ2T26W/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-125,Gear DOUBLE DECKER 31L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Navy-Tan),"₹1,087",3.6 out of 5 stars,28,"  Ergonomic Shape : Spacious Compartments : Intuitive Access : Water Resistant : Light-weight    Front Panel made of Premium Faux Leather Fabric : Cushioned Grab Handle : Padded Base : Optimized Back Panel with Premium Cushioning & Airflow Mechanism : Padded 360 Laptop Sleeve with Velcro Fastener Fits Laptop up to 17"" : Premium Long Lasting Zippers & Pullers : Compression Straps on the Sides for Keeping the Contents Compact    Zippered Quick Access Pocket : Elasticated Bottle Pocket : Embedded Organiser : Elasticated Trolley Sleeve on Back Panel   ",-,-,-
125,https://www.amazon.in/Crossbody-Waterproof-Daypack-Charging-Locomotive/dp/B0BCQ762R6/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-126,HOXSURY Sling Backpack USB Anti-Theft Waterproof Chest Daypack Casual Shoulder Bag,"₹1,199",4.4 out of 5 stars,84,"  Zipper closure    [Anti Theft Lock]: Main compartment of the anti theft backpack with lockable zipper design,convenient for locking your valuables. Hidden anti-theft pocket on the back of this business backpack, protects your items from thieves. The surface of the package is printed with reflective design, and the night warning is safer.    [Multi Storage Area]: Mens Crossbody Bags has a main compartment for your clothes, books, lunchbox and other daily necessities. With several functional pockets, you can hold your small items perfectly, such as coins, cell phone, keys, pens, etc. Side pockets for quick access to your daily items.    [Usb Charging Port]: This Men's Women's crossbody sling backpack comes with a usb charging port(power bank not included), for charging electronic devices via connecting your own power bank. You can charge your devices hands-free on the go at anywhere and anytime outdoor activities and daily use.    [Advanced Materials]: Our sling bag is made of high-density oxford fabric, waterproof and wear-resistant. Breathable and decompression carrying system, heat dissipation, ventilation, shock absorption. It's more comfortable carrying a heavy load, relieves the stress of your shoulder. Offering your back plenty of cushioned comfort.    [Multi-Functional] : Stylish, Unisex and Effective. Can be used messenger bag / shoulder bag / cross body backpack / casual day pack / sling bag / chest bag / travel bag / perfect for daily use at anywhere for school, camping, hiking, vacation, travel, trekking, mountaineering, weekend getaway, cycling, overnight trip.   ",-,-,-
126,https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZHX3B1/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-127,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",₹512,3.9 out of 5 stars,718,"  ✔ PERFECT SIZE & STORAGE SPACE: Laptop backpack with perfect size to hold things and your 15.6 inch laptop or 15 inch, 14 inch Laptop. Convenient main pockets for iPad, charger, binders, books, clothes, ect. Inside pockets keep your wallet, phone. school bag for girls / bags for women / kids school bag / college bags for boys / laptop backpack .    ✔ COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .    ✔ Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;    ✔ MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.    ✔ MADE IN INDIA: Bennett Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks.The Bennett casual laptop backpack comes with 6 month warranty.    ✔ OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Top Handle , Padded Laptop Compartment (can carry laptops of size 13, 14 & 15.6 inches).   ", B09WZHX3B1 ,"Texcoco Enterprises, 9958166528, Texcoco Enterprises, 9958166528 ","Bennett TexcocoEnterprises,9958166528,TexcocoEnterprises,9958166528 bennettcasualbag Black 50.8Centimeters 30.99Centimeters 14.48x30.99x50.8cm;430Grams ben_cas_Black No LaptopBackpack TexcocoEnterprises,9958166528 India 430g "
127,https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1692967691&sprefix=ba%2Caps%2C283&sr=8-128,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG4314_Khaki),₹569,4.1 out of 5 stars,567,  Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base    3 External Zippered Pockets : 1 Mesh Stash Pocket    Outer material type: Polyester    item weight: 340.0 grams   ,-,-,-
128,https://www.amazon.in/Nivia-Pulse-Junior-Bag-Aqua-Green/dp/B08D7QNYZX/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1692967693&sprefix=ba%2Caps%2C283&sr=8-129,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Aqua/Green)",₹294,3.7 out of 5 stars,254,"  Tough, 600D abrasion-resistant fabric for high durability Optimum quality of accessories and zipper for smoother functioning and high durability Designed for all types of occasions: sports, daily use, cycling, travel, adventure, etc Comes in attractive color combination and premium quality of material.   ",B08D7QNYZX ,FREEWILL SPORTS P LTD - PB ,Boys FREEWILLSPORTSPLTD-PB India 5227AG B08D7QNYZX 
129,https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1692967693&sprefix=ba%2Caps%2C283&sr=8-130,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"₹1,014",4.3 out of 5 stars,6.1K+,"  Care Instructions: Hand Wash Only    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant    Capacity: 30 liters; Dimensions: 50 cms x 34 cms x 18 cms (LxWxH); Number of compartments: 2    Laptop Compatibility: Yes, Laptop Size: 17, Strap Type: Adjustable,    Closure Type: Zipper; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Traditional Backpacks   ",-,-,-
130,https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692967693&sprefix=ba%2Caps%2C283&sr=8-131,Gear Polyester 23 Cms Travel Bag(DUFCRSTNG4314_Khaki),₹569,4.1 out of 5 stars,567,  Ergonomically Designed : Spacious with Multiple Pockets : Intuitive Access : Lightweight : Easily Adjustable Shoulder Strap : Cushioned Grab Handle : Padded Base    3 External Zippered Pockets : 1 Mesh Stash Pocket    Outer material type: Polyester    item weight: 340.0 grams   ,-,-,-
131,https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2JSJ6N/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692967693&sprefix=ba%2Caps%2C283&sr=8-132,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",₹639,4.1 out of 5 stars,3.5K+,"  Care Instructions: Wipe with Damp Cloth    PADDED LAPTOP COMPARTMENT WITH MAXED OUT STORAGE : Generous 34 Ltrs backpack with Dimension of 35 Cm x 24 Cm x 45 Cm, 3 full size compartments & 2 side pockets, Fits upto 15.6 inches Laptop with elasticated strap lock at just 560 grams.    CRAFTED WITH PRECISION : Made with strong, water resistant Polyester fabric for a lightweight and durable finish. Our polestar Leader backpack is a blend of style and utility. A classic design with opulent detailing and aesthetic silhouette adds to your style and keeps your belongings safe.    COMFORTABLE CARRY : This strong and impervious backpack is a fabulous choice for daily use. Guaranteed for strength and durability, it has padded breathable mesh back and adjustable straps. The interiors have added foam padding to protected electronics. Ergo-Grip Backstraps that distribute weight evenly over your shoulders and back, while the integrated top grab handle lets you move effortlessly.    BENEFITS: 3 main compartments provide optimal organisation, with premium zippers keeping your valuables protected, 2 side water bottle pockets help keep your goods dry and body hydrated.    VERSATILITY : This made in india versatile backpack comes with 12 months warranty, and is perfect for everyone, men, women, students, boys & girls, can be used as school, college, office or day travelling backpacks. All in one LEADER BACKPACK by Polestar.   ",-,-,-
132,https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVNBCX5/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1692967693&sprefix=ba%2Caps%2C283&sr=8-133,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,₹699,3.8 out of 5 stars,635,"  MULTI-FUNCTION COMPARTMENT: HALF MOON laptop bag for men features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more.    DURABLE MATERIAL: The Laptop bag for men / backpack for men has superior quality durable eco-friendly waterproof and anti-scratch polyester and this office bag for men / Laptop backpacks for men features a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activities.    COMFORTABLE DESIGN IN LAPTOP BAG FOR MEN: Our backpack for men’s ""S"" Curve adjustable, heavily padded shoulder straps and back panel make the college bags for men comfortable to wear even when loaded with all your gear; Compact: The backpack for men / college bags for men has a roomy three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella.    SIZE OF LAPTOP BAG FOR MEN:18*13*10 inch(L*W*H), Capacity: The office bag for men has capacity of 35L which is bigger than others of the same style. Good size for school, camping, travel, shopping, hiking, climbing, vintage backpack for men and office bag for women.    OTHER FEATURES OF OFFICE BAG FOR MEN: The office bag for men and office bag for women has laptop compartment, Internal Organiser (Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.   ",-,-,-
